ticker,name,sector,most_recent_quarter,price_from,roc,earnings_yield,book_market_ratio,roc_rank,earnings_yield_rank,magic_rank
DIS,The Walt Disney Company,Communication Services,2022-12-31,2023-03-18,0.18753504766482415,0.03076570224353142,0.5649785407725322,718,794,1512
SUPN,"Supernus Pharmaceuticals, Inc.",Healthcare,2022-12-31,2023-03-18,0.16256613471224357,0.03483255653679427,0.4676209561981105,761,751,1512
AMD,"Advanced Micro Devices, Inc.",Technology,2022-12-31,2023-03-18,0.26677852348993286,0.008224153049863703,0.3471381847914963,566,947,1513
DAL,"Delta Air Lines, Inc.",Industrials,2022-12-31,2023-03-18,0.0680966264056643,0.04740492530806904,0.3129247572815534,915,600,1515
AVNT,Avient Corporation,Basic Materials,2022-12-31,2023-03-18,0.15454545454545454,0.035886642568189374,0.6754865860073644,772,744,1516
SAM,"The Boston Beer Company, Inc.",Consumer Defensive,2022-12-31,2023-03-18,0.16607969854476703,0.03374841958163389,0.28200251442571167,756,763,1519
FLS,Flowserve Corporation,Industrials,2022-12-31,2023-03-18,0.131071487837098,0.03976460486072914,0.46331125827814573,818,704,1522
ATI,ATI Inc.,Industrials,2022-12-31,2023-03-18,0.1008613503751042,0.043183632503103975,0.22549778761061948,870,654,1524
NWSA,News Corporation,Communication Services,2022-12-31,2023-03-18,0.1491885143570537,0.03570991446216226,0.8861722187303582,778,747,1525
NWS,News Corporation,Communication Services,2022-12-31,2023-03-18,0.1491885143570537,0.03520560533101129,0.877895392278954,778,749,1527
RCII,"Upbound Group, Inc.",Industrials,2022-12-31,2023-02-25,0.08660559300091146,0.044544164109487645,0.3522404779686333,890,637,1527
ITGR,Integer Holdings Corporation,Healthcare,2022-12-31,2023-03-18,0.15467974045012223,0.03390142131515082,0.585624229135261,769,759,1528
HAIN,"The Hain Celestial Group, Inc.",Consumer Defensive,2022-12-31,2023-03-18,0.13170418954477434,0.03862636947221448,0.7401791044776119,816,716,1532
NWL,Newell Brands Inc.,Consumer Defensive,2022-12-31,2023-03-18,0.12284550297712316,0.040446127722399965,0.7469710272168568,836,696,1532
FORM,"FormFactor, Inc.",Technology,2022-12-31,2023-03-18,0.18475646184532032,0.028317537745632025,0.3586689419795222,723,810,1533
ANF,Abercrombie & Fitch Co.,Consumer Cyclical,2023-01-31,2023-03-18,0.06221686183865036,0.04632260976583571,0.5462249614791987,922,612,1534
CIEN,Ciena Corporation,Technology,2023-01-31,2023-03-18,0.1453170876207814,0.03526245376896648,0.38489077669902916,789,748,1537
WWD,"Woodward, Inc.",Industrials,2022-12-31,2023-03-18,0.1333807766790965,0.0378704169766044,0.36539881418503184,813,727,1540
CTLT,"Catalent, Inc.",Healthcare,2022-12-31,2023-03-18,0.1259475218658892,0.039098705069037634,0.4066607063030845,829,712,1541
H,Hyatt Hotels Corporation,Consumer Cyclical,2022-12-31,2023-03-18,0.14792387543252594,0.0338376880533801,0.3275390993028076,781,761,1542
HPE,Hewlett Packard Enterprise Company,Technology,2023-01-31,2023-03-18,0.10706411500132287,0.04127160237803715,1.0943262411347519,861,681,1542
BLMN,"Bloomin' Brands, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,0.10158351664626737,0.041767448475986915,0.12138093369949,868,674,1542
TGT,Target Corporation,Consumer Defensive,2023-01-31,2023-03-18,0.11358931747281262,0.04085425376876062,0.15310617469879517,853,690,1543
NPO,"EnPro Industries, Inc.",Industrials,2022-12-31,2023-03-18,0.1884399882040696,0.025639900658361386,0.7004912720811122,715,836,1551
LUV,Southwest Airlines Co.,Industrials,2022-12-31,2023-03-18,0.054149344840288376,0.0455704183020669,0.5991341991341992,930,629,1559
FND,"Floor & Decor Holdings, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,0.131708018235167,0.03498105878116819,0.17058566433566436,815,750,1565
VMC,Vulcan Materials Company,Basic Materials,2022-12-31,2023-03-18,0.1274972031324916,0.03627866966114563,0.32377344429263444,825,743,1568
ENTG,"Entegris, Inc.",Technology,2022-12-31,2023-03-18,0.1733634697958511,0.025952426616923714,0.2642297330394318,744,835,1579
IAS,Integral Ad Science Holding Corp.,Communication Services,2022-12-31,2023-03-18,0.22486998212254186,0.010312979252130509,0.4084046692607004,647,933,1580
PGNY,"Progyny, Inc.",Healthcare,2022-12-31,2023-03-18,0.2327257861886055,0.007779061342710901,0.12392638036809815,632,949,1581
TRN,"Trinity Industries, Inc.",Industrials,2022-12-31,2023-03-18,0.04446544312389369,0.04366236110742865,0.5658658204895739,943,647,1590
CRM,"Salesforce, Inc.",Technology,2023-01-31,2023-03-18,0.22214251554280248,0.009447681520389033,0.32182309981065726,652,942,1594
USM,United States Cellular Corporation,Communication Services,2022-12-31,2023-03-18,0.05959928988080142,0.042337046717742736,2.6301423662248404,926,668,1594
NOW,"ServiceNow, Inc.",Technology,2022-12-31,2023-03-18,0.2326597487711633,0.00468080413276247,0.05624263038548753,633,962,1595
MODG,Topgolf Callaway Brands Corp.,Consumer Cyclical,2022-12-31,2023-03-18,0.07721934416447422,0.04028987872327048,0.9752986144290492,902,697,1599
GE,General Electric Company,Industrials,2022-12-31,2023-03-18,0.16555165606492653,0.024523927463697075,0.3697530180529405,758,845,1603
MNRO,"Monro, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,0.1033293682086101,0.03645545933100272,0.47014736842105265,865,738,1603
AGTI,"Agiliti, Inc.",Healthcare,2022-12-31,2023-03-18,0.1546258996907482,0.025159465072140532,0.48767217630854,770,838,1608
DXCM,"DexCom, Inc.",Healthcare,2022-12-31,2023-03-18,0.2122673303261264,0.00934918705439701,0.048442025805319054,669,943,1612
MRVL,"Marvell Technology, Inc.",Technology,2023-01-31,2023-03-18,0.22008951626786022,0.0068009331352204255,0.45699274455841876,656,957,1613
KEX,Kirby Corporation,Industrials,2022-12-31,2023-03-18,0.04854715071038226,0.04154570212715961,0.7808301306687164,936,677,1613
LNTH,"Lantheus Holdings, Inc.",Healthcare,2022-12-31,2023-03-18,0.21758997792267804,0.0062497892097109105,0.08508478931140802,658,959,1617
TDS,"Telephone and Data Systems, Inc.",Communication Services,2022-12-31,2023-03-18,0.04922621007573263,0.04108633342900174,4.284824120603015,935,684,1619
DV,"DoubleVerify Holdings, Inc.",Technology,2022-12-31,2023-03-18,0.2039338649524425,0.01168870832629311,0.20952569169960475,690,930,1620
LITE,Lumentum Holdings Inc.,Technology,2022-12-31,2023-03-18,0.12081802839273305,0.03249580144632751,0.451610966579948,841,779,1620
AXON,"Axon Enterprise, Inc.",Industrials,2022-12-31,2023-03-18,0.21380848878372677,0.005998495982480605,0.08327233483483483,664,960,1624
LNW,"Light & Wonder, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,0.2013274336283186,0.01077834889013726,0.18753663161523876,695,932,1627
CEQP,Crestwood Equity Partners LP,Energy,2022-12-31,2023-03-18,0.05353232561600442,0.040159252290071314,0.5339516824849008,931,699,1630
NOV,NOV Inc.,Energy,2022-12-31,2023-03-18,0.07206385404789054,0.0377592204900106,0.7450890292935094,910,729,1639
F,Ford Motor Company,Consumer Cyclical,2022-12-31,2023-03-18,0.04305411147778129,0.04058371490952288,0.96,945,695,1640
GPN,Global Payments Inc.,Industrials,2022-12-31,2023-03-18,0.17566480978282123,0.017228762004390365,0.8602536783358702,741,900,1641
ADT,ADT Inc.,Industrials,2022-12-31,2023-03-18,0.11650034810860989,0.030768641157954545,0.5451008645533141,849,793,1642
GATX,GATX Corporation,Industrials,2022-12-31,2023-03-18,0.04549631818340449,0.03942942299188463,0.5692650113760015,941,707,1648
VVX,"V2X, Inc.",Industrials,2022-12-31,2023-03-18,0.18039414106264232,0.014670683037812032,0.8630801687763713,730,920,1650
RGLD,"Royal Gold, Inc.",Basic Materials,2022-12-31,2023-03-18,0.08948856887032708,0.033336114687559044,0.3331207652451176,887,768,1655
SRCL,"Stericycle, Inc.",Industrials,2022-12-31,2023-03-18,0.12542648253452476,0.026454774504793076,0.6264677804295943,830,830,1660
PRMW,Primo Water Corporation,Consumer Defensive,2022-12-31,2023-03-18,0.10106067034365719,0.030049850597895444,0.5647679324894515,869,800,1669
IBM,International Business Machines Corporation,Technology,2022-12-31,2023-03-18,0.1713253882267967,0.01466833976675469,0.19579594146656965,749,921,1670
PCRX,"Pacira BioSciences, Inc.",Healthcare,2022-12-31,2023-03-18,0.13612501288060447,0.021756060850951747,0.42732337300582424,809,866,1675
SNCY,"Sun Country Airlines Holdings, Inc.",Industrials,2022-12-31,2023-03-18,0.06119154399616385,0.034421886912710975,0.47750000000000004,924,757,1681
AQUA,Evoqua Water Technologies Corp.,Industrials,2022-12-31,2023-03-18,0.14626075875269698,0.017526324789063075,0.13272727272727272,787,896,1683
HXL,Hexcel Corporation,Industrials,2022-12-31,2023-03-18,0.09535527529990773,0.029313495485991506,0.2791168909723272,877,806,1683
GXO,"GXO Logistics, Inc.",Industrials,2022-12-31,2023-03-18,0.07682223387519664,0.031840178020821695,0.5066636342961109,904,784,1688
CBRL,"Cracker Barrel Old Country Store, Inc.",Consumer Cyclical,2023-01-31,2023-03-18,0.06718176811691555,0.03267941699596438,0.19838316321922142,917,778,1695
ZBH,"Zimmer Biomet Holdings, Inc.",Healthcare,2022-12-31,2023-03-18,0.1382657778210306,0.018154476537073,0.4626578714504062,804,894,1698
RDNT,"RadNet, Inc.",Healthcare,2022-12-31,2023-03-18,0.07568423192727343,0.030650775461025105,0.24548936170212768,905,795,1700
EDR,"Endeavor Group Holdings, Inc.",Communication Services,2022-12-31,2023-03-18,0.1496144723712164,0.013346832397057489,0.28160069595476295,776,926,1702
MMSI,"Merit Medical Systems, Inc.",Healthcare,2022-12-31,2023-03-18,0.12347680299337704,0.02130905239529241,0.2870902817711328,834,871,1705
NUVA,"NuVasive, Inc.",Healthcare,2022-12-31,2023-03-18,0.07752054302726362,0.02932322982827839,0.45251153950583767,900,805,1705
MGM,MGM Resorts International,Consumer Cyclical,2022-12-31,2023-03-18,0.04808668940321642,0.033376699080741284,0.30896969696969695,938,767,1705
INFA,Informatica Inc.,Technology,2022-12-31,2023-03-18,0.1656367051815567,0.007185088866381888,0.44140243902439025,757,952,1709
ALGT,Allegiant Travel Company,Industrials,2022-12-31,2023-03-18,0.03489998368465178,0.03375165792552967,0.8527818991097923,949,762,1711
VICR,Vicor Corporation,Technology,2022-12-31,2023-03-18,0.12259233256821497,0.019808865845757705,0.2532964388835418,837,884,1721
CWST,"Casella Waste Systems, Inc.",Industrials,2022-12-31,2023-03-18,0.116255381187838,0.02047400171231494,0.12169298799747313,850,877,1727
ALIT,"Alight, Inc.",Technology,2022-12-31,2023-03-18,0.14235500878734622,0.010046472271903226,1.0749422632794456,794,937,1731
BFAM,Bright Horizons Family Solutions Inc.,Consumer Cyclical,2022-12-31,2023-03-18,0.09677709580656832,0.02232457830692659,0.2410164271047228,874,859,1733
VVV,Valvoline Inc.,Energy,2022-12-31,2023-03-18,0.09220152545011155,0.02320766626620935,0.05045399515738499,882,855,1737
CMP,"Compass Minerals International, Inc.",Basic Materials,2022-12-31,2023-03-18,0.05279985384123504,0.02827928729025419,0.38846514535792437,932,812,1744
MHK,"Mohawk Industries, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,0.02892914175158016,0.0309956940133287,1.3364917859035508,955,790,1745
TMUS,"T-Mobile US, Inc.",Communication Services,2022-12-31,2023-03-18,0.07759699624530664,0.023468197440476547,0.39627237627237627,899,851,1750
B,Barnes Group Inc.,Industrials,2022-12-31,2023-03-18,0.07741370868674194,0.021957620771554495,0.7042074622916115,901,862,1763
TTD,"The Trade Desk, Inc.",Technology,2022-12-31,2023-03-18,0.13923186894901707,0.004111179419020767,0.07371389506067338,800,965,1765
JJSF,J&J Snack Foods Corp.,Consumer Defensive,2022-12-31,2023-03-18,0.08997282532392775,0.020330597883982237,0.3175200624955614,886,879,1765
AZEK,The AZEK Company Inc.,Industrials,2022-12-31,2023-03-18,0.0913166578898916,0.018869451305121965,0.4331330868761552,885,888,1773
GO,Grocery Outlet Holding Corp.,Consumer Defensive,2022-12-31,2023-03-18,0.05851362066920161,0.024114148302619313,0.4223708658491267,927,846,1773
THRM,Gentherm Incorporated,Consumer Cyclical,2022-12-31,2023-03-18,0.08077038091308611,0.020375302180493833,0.3470094258783205,897,878,1775
BURL,"Burlington Stores, Inc.",Consumer Cyclical,2023-01-31,2023-03-18,0.07436998402364675,0.02097536651045587,0.05860296916634945,907,873,1780
SWK,"Stanley Black & Decker, Inc.",Industrials,2022-12-31,2023-03-18,0.06744069375761486,0.021836078142124207,0.8171579353842193,916,864,1780
DRVN,Driven Brands Holdings Inc.,Consumer Cyclical,2022-12-31,2023-03-18,0.06357589861645162,0.02123963392678532,0.35492451473759884,920,872,1792
KSS,Kohl's Corporation,Consumer Cyclical,2023-01-31,2023-03-18,0.02184142768356566,0.026112969226024567,1.4593628928110203,959,833,1792
SPXC,"SPX Technologies, Inc.",Industrials,2022-12-31,2023-03-18,0.10305775764439411,0.011736680358738162,0.3593966817496229,866,929,1795
MATV,"Mativ Holdings, Inc.",Basic Materials,2022-12-31,2023-03-18,0.04546459361874586,0.022277049326208005,1.0311719500480307,942,861,1803
SITM,SiTime Corporation,Technology,2022-12-31,2023-03-18,0.11265973855570523,0.006845221201385156,0.24897803538743135,854,956,1810
GTLS,"Chart Industries, Inc.",Industrials,2022-12-31,2023-03-18,0.04840788476118271,0.01989116977459138,0.6217602486885565,937,882,1819
ELAN,Elanco Animal Health Incorporated,Healthcare,2022-12-31,2023-03-18,0.06452844597174494,0.017172213711957617,1.6526881720430104,918,902,1820
DAN,Dana Incorporated,Consumer Cyclical,2022-12-31,2023-03-18,0.0275177304964539,0.021690792886871115,0.8019273535952557,956,867,1823
ROAD,"Construction Partners, Inc.",Industrials,2022-12-31,2023-03-18,0.0492831345240022,0.018766398834399203,0.332938026013772,934,890,1824
PSTG,"Pure Storage, Inc.",Technology,2023-01-31,2023-03-18,0.08033417663072231,0.012435226397244927,0.1288981288981289,898,927,1825
THS,"TreeHouse Foods, Inc.",Consumer Defensive,2022-12-31,2023-03-18,0.06976744186046512,0.014722207673340952,0.6587294633077766,913,918,1831
HLMN,Hillman Solutions Corp.,Industrials,2022-12-31,2023-03-18,0.05997197809962206,0.016091836975632205,0.7603580562659846,925,906,1831
BMRN,BioMarin Pharmaceutical Inc.,Healthcare,2022-12-31,2023-03-18,0.08438456151264313,0.009580803856994228,0.26960837787716807,893,941,1834
NVRO,Nevro Corp.,Healthcare,2022-12-31,2023-03-18,0.07374466530153542,0.011802531101788083,0.2990488684814694,908,928,1836
MTZ,"MasTec, Inc.",Industrials,2022-12-31,2023-03-18,0.045706963842075926,0.015155555144938508,0.4101389367321162,940,911,1851
CRS,Carpenter Technology Corporation,Industrials,2022-12-31,2023-03-18,0.021124239169351952,0.017368607251538364,0.7094295389424329,961,899,1860
ALK,"Alaska Air Group, Inc.",Industrials,2022-12-31,2023-03-18,0.018739168110918546,0.017489052233410764,0.7615423771952151,964,897,1861
KWR,Quaker Chemical Corporation,Basic Materials,2022-12-31,2023-03-18,0.05422954080364144,0.009714383718185254,0.4056061987237921,929,940,1869
FTAI,FTAI Aviation Ltd.,Industrials,2022-12-31,2023-03-18,0.030891826623171265,0.013794457221035998,0.007768595041322314,952,922,1874
XPRO,Expro Group Holdings N.V.,Energy,2022-12-31,2023-03-18,0.031037822315347807,0.013370715201412857,0.6673250564334086,951,925,1876
LTH,"Life Time Group Holdings, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,0.021809055007800955,0.014857161076253922,0.6791304347826086,960,917,1877
LUMN,"Lumen Technologies, Inc.",Communication Services,2022-12-31,2023-03-18,0.0173413344182262,0.015295428241460907,4.201209677419355,969,909,1878
TAP,Molson Coors Beverage Company,Consumer Defensive,2022-12-31,2023-03-18,0.040325001071903274,0.010283734896039643,1.1754558204768584,947,934,1881
TAP-A,Molson Coors Beverage Company,Consumer Defensive,2022-12-31,2023-03-18,0.040325001071903274,0.010283727411657702,0.9102715283165245,947,935,1882
BKR,Baker Hughes Company,Energy,2022-12-31,2023-03-18,0.0438821268417681,0.008720470290293167,0.5315007429420505,944,945,1889
ETRN,Equitrans Midstream Corporation,Energy,2022-12-31,2023-03-18,0.017974991262096195,0.013781231505423064,0.4015122873345936,968,923,1891
CWAN,"Clearwater Analytics Holdings, Inc.",Technology,2022-12-31,2023-03-18,0.062024994242354456,0.0012276389582314435,0.09901616303583978,923,975,1898
IRDM,Iridium Communications Inc.,Communication Services,2022-12-31,2023-03-18,0.030248529985039626,0.008242765844892488,0.15126560917988527,953,946,1899
T,AT&T Inc.,Communication Services,2022-12-31,2023-03-18,0.019215076248278676,0.0097156128032247,0.7544953116381689,963,939,1902
CAKE,The Cheesecake Factory Incorporated,Consumer Cyclical,2022-12-31,2023-03-18,0.018074531970126307,0.010131342226218481,0.16100451467268626,967,936,1903
ENOV,Enovis Corporation,Industrials,2022-12-31,2023-03-18,0.02920509996532534,0.0076575172227848765,1.2327258627374953,954,950,1904
PODD,Insulet Corporation,Healthcare,2022-12-31,2023-03-18,0.04653739612188366,0.001892323963665321,0.02217477110226795,939,971,1910
CTKB,"Cytek Biosciences, Inc.",Healthcare,2022-12-31,2023-03-18,0.04038690507549496,0.003958066772216766,0.33073684210526316,946,966,1912
DNUT,"Krispy Kreme, Inc.",Consumer Defensive,2022-12-31,2023-03-18,0.026660623085042856,0.006487894695534715,0.500351617440225,957,958,1915
TDW,Tidewater Inc.,Energy,2022-12-31,2023-03-18,0.018247047514419117,0.0073748745736121266,0.4313774867791488,966,951,1917
LGND,Ligand Pharmaceuticals Incorporated,Healthcare,2022-12-31,2023-03-18,0.03286120819312046,0.002817777685078634,0.488470066518847,950,968,1918
MRCY,"Mercury Systems, Inc.",Industrials,2022-12-31,2023-03-18,0.01947012691286881,0.004899139668855351,0.5928154079203635,962,961,1923
PTLO,Portillo's Inc.,Consumer Cyclical,2022-12-31,2023-03-18,0.018667090316943365,0.004167717260252098,0.2616905585763717,965,964,1929
PANW,"Palo Alto Networks, Inc.",Technology,2023-01-31,2023-03-18,0.024274455695610486,0.0017136426557143656,0.012748519458544839,958,973,1931
NEM,Newmont Corporation,Basic Materials,2022-12-31,2023-03-18,0.007282055525673383,0.004303446672378952,0.506663898692132,973,963,1936
AVAV,"AeroVironment, Inc.",Industrials,2023-01-31,2023-03-18,0.015267998025899641,0.0018228168268507583,0.2741121805509459,970,972,1942
SPB,"Spectrum Brands Holdings, Inc.",Consumer Defensive,2022-12-31,2023-03-18,0.006646905595975927,0.0026914995843859086,0.5137194601059286,975,969,1944
KALU,Kaiser Aluminum Corporation,Basic Materials,2022-12-31,2023-03-18,0.005004324725071049,0.00392669858587193,0.643619602134886,977,967,1944
UTZ,"Utz Brands, Inc.",Consumer Defensive,2022-12-31,2023-03-18,0.010058361137564904,0.0014877306775503102,0.5392679900744416,971,974,1945
PEN,"Penumbra, Inc.",Healthcare,2022-12-31,2023-03-18,0.008381289412179742,0.0006035621597994397,0.0996615969581749,972,979,1951
FSLR,"First Solar, Inc.",Technology,2022-12-31,2023-03-18,0.005449743176632607,0.0011001019792791365,0.27423604849213506,976,976,1952
RCM,R1 RCM Inc.,Healthcare,2022-12-31,2023-03-18,0.00686027898467871,0.0004062006470275868,0.4954476479514416,974,980,1954
BATRA,The Liberty Braves Group,Communication Services,2022-12-31,2023-03-18,0.002484472049689441,0.0009203020758304173,0.19638591117917306,978,977,1955
BATRK,The Liberty Braves Group,Communication Services,2022-12-31,2023-03-18,0.002484472049689441,0.0009200755539546732,0.20006240249609986,978,978,1956
BROS,Dutch Bros Inc.,Consumer Cyclical,2022-12-31,2023-03-18,0.001493199047592983,0.00023438190924017095,0.07643224699828474,980,981,1961
VSAT,"Viasat, Inc.",Technology,2022-12-31,2023-03-18,-0.00039292608570726175,-0.0003335767708741149,0.9782395382395384,981,984,1965
RADI,"Radius Global Infrastructure, Inc.",Communication Services,2022-12-31,2023-03-18,-0.00203850737919513,-0.00029191904686030895,0.4617728531855956,983,983,1966
HL,Hecla Mining Company,Basic Materials,2022-12-31,2023-03-18,-0.0008188122836358029,-0.0005543293484874596,0.5905187835420393,982,985,1967
OMCL,"Omnicell, Inc.",Healthcare,2022-12-31,2023-03-18,-0.009135167445299104,-0.000821696869984501,0.45424460431654673,987,986,1973
PWSC,"PowerSchool Holdings, Inc.",Technology,2022-12-31,2023-03-18,-0.01934932117022414,-0.00012174118575430651,0.42383531960996745,991,982,1973
NOVA,Sunnova Energy International Inc.,Technology,2022-12-31,2023-03-18,-0.004597811871320546,-0.0026076718829151913,0.8566125290023202,985,991,1976
AL,Air Lease Corporation,Industrials,2022-12-31,2023-03-18,-0.003303705802006061,-0.0037288002897082513,1.6415776499589154,984,998,1982
AMZN,"Amazon.com, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,-0.014115757916136024,-0.0030404176918343347,0.14410308236483071,990,994,1984
RMBS,Rambus Inc.,Technology,2022-12-31,2023-03-18,-0.02792860863811075,-0.0013313422294096875,0.16429219600725953,999,988,1987
ITRI,"Itron, Inc.",Technology,2022-12-31,2023-03-18,-0.028013318672853886,-0.003329692898632414,0.5075368007850835,1000,997,1997
PDFS,"PDF Solutions, Inc.",Technology,2022-12-31,2023-03-18,-0.043960662351853405,-0.001538760826197465,0.14310124968120377,1010,989,1999
ULCC,"Frontier Group Holdings, Inc.",Industrials,2022-12-31,2023-03-18,-0.01050420168067227,-0.0072500897221389115,0.25642151481888037,988,1013,2001
DOCN,"DigitalOcean Holdings, Inc.",Technology,2022-12-31,2023-03-18,-0.03298836104855641,-0.0038170998593508726,0.015492957746478875,1002,999,2001
VERX,"Vertex, Inc.",Technology,2022-12-31,2023-03-18,-0.05800533976401688,-0.0026759540509248003,0.08268398268398268,1012,992,2004
DDOG,"Datadog, Inc.",Technology,2022-12-31,2023-03-18,-0.09161217865544717,-0.0010076877315449522,0.06439813465461963,1018,987,2005
SHAK,Shake Shack Inc.,Consumer Cyclical,2022-12-31,2023-03-18,-0.025892098628117952,-0.007920690753535839,0.18317246403205245,994,1016,2010
KTOS,"Kratos Defense & Security Solutions, Inc.",Industrials,2022-12-31,2023-03-18,-0.02674591381872214,-0.007710937184735121,0.5926634768740032,997,1014,2011
CRDO,Credo Technology Group Holding Ltd,Technology,2023-01-31,2023-03-18,-0.04303399188960082,-0.005639572520282865,0.29436964504283963,1007,1006,2013
MAXR,Maxar Technologies Inc.,Technology,2022-12-31,2023-03-18,-0.03351519875292284,-0.006885832099272653,0.3681205392545599,1003,1012,2015
WDAY,"Workday, Inc.",Technology,2023-01-31,2023-03-18,-0.10221126874746655,-0.0031945394757624183,0.11468453673782911,1023,995,2018
ICUI,"ICU Medical, Inc.",Healthcare,2022-12-31,2023-03-18,-0.03726278275426842,-0.00914255896532176,0.5529486447025963,1006,1017,2023
CNX,CNX Resources Corporation,Energy,2022-12-31,2023-03-18,-0.011511166820931257,-0.014945945847071642,1.1575067024128687,989,1035,2024
PINS,"Pinterest, Inc.",Communication Services,2022-12-31,2023-03-18,-0.10221366114612129,-0.004527417653431343,0.18213879408418657,1024,1003,2027
CDAY,Ceridian HCM Holding Inc.,Technology,2022-12-31,2023-03-18,-0.15806451612903225,-0.002957844187884945,0.1970960322024152,1035,993,2028
AZTA,"Azenta, Inc.",Healthcare,2022-12-31,2023-03-18,-0.04334964159745136,-0.011754821172384236,1.0524424196405975,1008,1023,2031
BLKB,"Blackbaud, Inc.",Technology,2022-12-31,2023-03-18,-0.11486867254991953,-0.004665502358131587,0.2517500875043752,1028,1004,2032
ZG,"Zillow Group, Inc.",Communication Services,2022-12-31,2023-03-18,-0.10752688172043011,-0.006131239461233215,0.4805827681487064,1025,1008,2033
Z,"Zillow Group, Inc.",Communication Services,2022-12-31,2023-03-18,-0.10752688172043011,-0.006305152734647843,0.47123152709359606,1025,1010,2035
LVS,Las Vegas Sands Corp.,Consumer Cyclical,2022-12-31,2023-03-18,-0.0438821268417681,-0.01300350848372372,0.09286889742183214,1009,1028,2037
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,2022-12-31,2023-03-18,-0.026173930362073255,-0.018094340656683663,0.18164188752424046,996,1043,2039
CNMD,CONMED Corporation,Healthcare,2022-12-31,2023-03-18,-0.09512139273479955,-0.011184324114444106,0.27104854799379297,1019,1020,2039
MSGE,Madison Square Garden Entertainment Corp.,Communication Services,2022-12-31,2023-03-18,-0.020430114474015125,-0.018834028925154178,1.077012987012987,992,1048,2040
CNK,"Cinemark Holdings, Inc.",Communication Services,2022-12-31,2023-03-18,-0.03352713178294574,-0.01778327720314287,0.07620211898940506,1004,1041,2045
INFN,Infinera Corporation,Technology,2022-12-31,2023-03-18,-0.06274930275006861,-0.013229855458500573,0.11028416779431664,1014,1031,2045
PI,"Impinj, Inc.",Technology,2022-12-31,2023-03-18,-0.18618559469985227,-0.0060864680956157794,0.0047332117656386265,1040,1007,2047
HUBS,"HubSpot, Inc.",Technology,2022-12-31,2023-03-18,-0.21919432566200248,-0.00517831816314355,0.05071953305826708,1043,1005,2048
CRWD,"CrowdStrike Holdings, Inc.",Technology,2023-01-31,2023-03-18,-0.24676289204261007,-0.004377101025732204,0.046634615384615385,1048,1001,2049
ARNC,Arconic Corporation,Industrials,2022-12-31,2023-03-18,-0.026829268292682926,-0.02166404473954532,0.5132380594208349,998,1054,2052
ALTR,Altair Engineering Inc.,Technology,2022-12-31,2023-03-18,-0.2924160266948009,-0.004344337247236358,0.10234296392123042,1053,1000,2053
FRPT,"Freshpet, Inc.",Consumer Defensive,2022-12-31,2023-03-18,-0.0590960385564829,-0.018373932801355793,0.36018114726601813,1013,1046,2059
VCEL,Vericel Corporation,Healthcare,2022-12-31,2023-03-18,-0.1705830967460144,-0.011257000453462127,0.13882633913340156,1037,1022,2059
NARI,"Inari Medical, Inc.",Healthcare,2022-12-31,2023-03-18,-0.2271160273335731,-0.00782224398618716,0.11937828642128055,1045,1015,2060
MATW,Matthews International Corporation,Industrials,2022-12-31,2023-03-18,-0.0702667280107703,-0.021709673693381344,0.47603897965032965,1015,1055,2070
INST,"Instructure Holdings, Inc.",Technology,2022-12-31,2023-03-18,-0.47827724423640816,-0.004378300860589696,0.36775123558484346,1071,1002,2073
JBLU,JetBlue Airways Corporation,Industrials,2022-12-31,2023-03-18,-0.025913176515586153,-0.03434312370105435,1.5745664739884395,995,1080,2075
RUN,Sunrun Inc.,Technology,2022-12-31,2023-03-18,-0.03467682290920007,-0.030906983572561723,1.8082563510392609,1005,1072,2077
SQ,"Block, Inc.",Technology,2022-12-31,2023-03-18,-0.30981388529094184,-0.012644104301504854,0.3879697215463639,1055,1025,2080
EVH,"Evolent Health, Inc.",Healthcare,2022-12-31,2023-03-18,-0.32289981461294376,-0.011779197126438608,0.2790327815644271,1056,1024,2080
TTWO,"Take-Two Interactive Software, Inc.",Communication Services,2022-12-31,2023-03-18,-0.2916042240587695,-0.013743290191940975,0.4874355005159959,1052,1032,2084
GPRE,Green Plains Inc.,Basic Materials,2022-12-31,2023-03-18,-0.05231119853532762,-0.0313665993586044,0.49299710889816895,1011,1074,2085
NET,"Cloudflare, Inc.",Technology,2022-12-31,2023-03-18,-0.41073556889670193,-0.010096858638905104,0.03465982028241335,1067,1019,2086
MEG,"Montrose Environmental Group, Inc.",Industrials,2022-12-31,2023-03-18,-0.1709984397183059,-0.019047224898715267,0.3082869692532943,1038,1049,2087
WOLF,"Wolfspeed, Inc.",Technology,2022-12-31,2023-03-18,-0.12201117318435754,-0.026441145481406206,0.23079032258064516,1029,1062,2091
TWKS,"Thoughtworks Holding, Inc.",Technology,2022-12-31,2023-03-18,-0.18072878369566725,-0.02108124602740674,0.349645390070922,1039,1052,2091
