ticker,sector,country,longName,currency,marketCap,regularMarketPrice,regularMarketTime,bookValue,asOfDate,EBIT,TotalAssets,TotalDebt,LongTermDebtAndCapitalLeaseObligation,CurrentAssets,CurrentLiabilities,NetPPE,CashCashEquivalentsAndShortTermInvestments,MinorityInterest,PreferredStock
2734.TWO,Consumer Cyclical,Taiwan,易飛網,TWD,1861544192,44.05,2023-12-15 13:30:04,7.696,2023-09-30,14871000.0,1167634000.0,270769000.0,190215000.0,939122000.0,546664000.0,194203000.0,498420000.0,95370000.0,
2736.TWO,Consumer Cyclical,Taiwan,富野,TWD,1414213248,28.3,2023-12-15 13:30:04,23.816,2023-09-30,22402000.0,2140452000.0,756974000.0,648772000.0,428551000.0,269928000.0,1397420000.0,351096000.0,41883000.0,
2739.TW,Consumer Cyclical,Taiwan,寒舍,TWD,5317660672,58.1,2023-12-15 13:30:20,8.17,2023-09-30,533724000.0,13506826000.0,11298841000.0,10206616000.0,844246000.0,2171863000.0,11150511000.0,615586000.0,,100000000.0
2740.TWO,Consumer Cyclical,Taiwan,天蔥,TWD,894960256,38.6,2023-12-15 13:06:17,7.195,2023-09-30,-52956000.0,231244000.0,24154000.0,14005000.0,171456000.0,47646000.0,48790000.0,147757000.0,,
2743.TWO,Consumer Cyclical,Taiwan,山富,TWD,4537511936,126.0,2023-12-15 13:30:03,19.665,2023-09-30,273426000.0,2404443000.0,457655000.0,38632000.0,1861126000.0,1561021000.0,152251000.0,639502000.0,,
2745.TWO,Consumer Cyclical,Taiwan,五福,TWD,2708100864,80.1,2023-12-15 13:30:03,14.934,2023-09-30,141194000.0,1692957000.0,69883000.0,11739000.0,1483624000.0,1095687000.0,115525000.0,533422000.0,,
2748.TW,Consumer Cyclical,Taiwan,雲品,TWD,8335385600,78.8,2023-12-15 13:30:27,25.83,2023-09-30,412527000.0,4763341000.0,1456986000.0,1329728000.0,1804600000.0,694648000.0,2931186000.0,1180589000.0,,
2752.TWO,Consumer Cyclical,Taiwan,豆府,TWD,7328493056,279.0,2023-12-15 13:30:03,37.9,2023-09-30,524125000.0,1988256000.0,447857000.0,331325000.0,1208277000.0,534546000.0,673999000.0,903124000.0,12365000.0,
2753.TW,Consumer Cyclical,Taiwan,八方雲集,TWD,11557080064,174.0,2023-12-15 13:30:08,49.356,2023-09-30,769688000.0,5997865000.0,1741245000.0,1001150000.0,2075620000.0,1565790000.0,3647210000.0,1490407000.0,75552000.0,
2754.TWO,Consumer Cyclical,Taiwan,亞洲藏壽司,TWD,5629639680,120.5,2023-12-15 13:30:03,34.994,2023-09-30,366315000.0,4999396000.0,2496702000.0,2000858000.0,525243000.0,1091419000.0,4336824000.0,301748000.0,,
2755.TWO,Consumer Cyclical,Taiwan,揚秦,TWD,3511310080,116.5,2023-12-15 13:30:02,22.693,2023-09-30,150438000.0,1533612000.0,335800000.0,249176000.0,684068000.0,503511000.0,775038000.0,570435000.0,,
2756.TWO,Consumer Defensive,Taiwan,聯發國際,TWD,2159783936,88.0,2023-12-15 11:57:09,22.365,2023-09-30,183230000.0,908566000.0,113548000.0,48800000.0,503796000.0,229539000.0,277083000.0,362948000.0,,
2801.TW,Financial Services,Taiwan,彰銀,TWD,193820672000,17.85,2023-12-15 13:30:24,16.661,,,,,,,,,,,
2809.TW,Financial Services,Taiwan,京城銀,TWD,44393635840,39.95,2023-12-15 13:30:08,41.763,,,,,,,,,,,
2812.TW,Financial Services,Taiwan,台中銀,TWD,84662829056,16.2,2023-12-15 13:30:03,14.026,,,,,,,,,,,
2816.TW,Financial Services,Taiwan,旺旺保,TWD,8731892736,39.05,2023-12-15 13:30:33,26.385,2023-09-30,601387000.0,20141178000.0,19537000.0,19537000.0,,,1299290000.0,6099829000.0,,
2820.TW,Financial Services,Taiwan,華票,TWD,20211548160,15.05,2023-12-15 13:30:38,17.406,,,,,,,,,,,
2832.TW,Financial Services,Taiwan,台產,TWD,9181769728,25.35,2023-12-15 13:30:07,30.034,,,,,,,,,,,
2834.TW,Financial Services,Taiwan,臺企銀,TWD,113469259776,13.8,2023-12-15 13:30:28,14.012,,,,,,,,,,,
2836.TW,Financial Services,Taiwan,高雄銀,TWD,15243606016,12.35,2023-12-15 13:30:00,13.678,,,,,,,,,,,
2838.TW,Financial Services,Taiwan,聯邦銀,TWD,54227931136,14.35,2023-12-15 13:30:17,16.883,,,,,,,,,,,
2845.TW,Financial Services,Taiwan,遠東銀,TWD,51478921216,12.65,2023-12-15 13:30:10,14.182,,,,,,,,,,,
2849.TW,Financial Services,Taiwan,安泰銀,TWD,29266268160,14.95,2023-12-15 13:30:08,16.665,,,,,,,,,,,
2850.TW,Financial Services,Taiwan,新產,TWD,21643466752,68.5,2023-12-15 13:30:36,50.447,,,,,,,,,,,
2851.TW,Financial Services,Taiwan,中再保,TWD,18609043456,23.25,2023-12-15 13:30:37,22.814,2023-09-30,2018286000.0,53772175000.0,1424000.0,1424000.0,,,291550000.0,16535842000.0,,
2852.TW,Financial Services,Taiwan,第一保,TWD,5631767040,18.7,2023-12-15 13:30:12,26.152,2023-09-30,638559000.0,19291980000.0,5498000.0,5498000.0,,,636300000.0,4332023000.0,,
2855.TW,Financial Services,Taiwan,統一證,TWD,28825434112,19.8,2023-12-15 13:30:20,21.717,2023-09-30,3664151000.0,128437985000.0,36458879000.0,61452000.0,118696931000.0,96635467000.0,2696230000.0,53040092000.0,93055000.0,
2867.TW,Financial Services,Taiwan,三商壽,TWD,25905459200,5.08,2023-12-15 13:30:02,8.317,,,,,,,,,,,
2880.TW,Financial Services,Taiwan,華南金,TWD,303550070784,22.25,2023-12-15 13:30:28,14.343,,,,,,,,,,,
2881.TW,Financial Services,Taiwan,富邦金,TWD,847276474368,65.1,2023-12-15 13:30:07,55.431,,,,,,,,,,,
2882.TW,Financial Services,Taiwan,國泰金,TWD,672582795264,45.85,2023-12-15 13:30:10,44.751,,,,,,,,,,,
2883.TW,Financial Services,Taiwan,開發金,TWD,206998437888,12.55,2023-12-15 13:30:10,13.03,,,,,,,,,,,
2884.TW,Financial Services,Taiwan,玉山金,TWD,402564808704,25.7,2023-12-15 13:30:15,14.224,,,,,,,,,,,
2885.TW,Financial Services,Taiwan,元大金,TWD,342605692928,27.0,2023-12-15 13:30:17,21.933,2023-09-30,46611177000.0,3188702414000.0,241474688000.0,149351302000.0,739114378000.0,1770357962000.0,37825894000.0,477662322000.0,20979551000.0,
2886.TW,Financial Services,Taiwan,兆豐金,TWD,554661838848,39.35,2023-12-15 13:30:14,22.658,,,,,,,,,,,
2887.TW,Financial Services,Taiwan,台新金,TWD,222716248064,17.85,2023-12-15 13:30:24,15.918,,,,,,,,,,,
2888.TW,Financial Services,Taiwan,新光金,TWD,136755503104,8.83,2023-12-15 13:30:15,14.68,,,,,,,,,,,
2889.TW,Financial Services,Taiwan,國票金,TWD,39817240576,11.55,2023-12-15 13:30:37,11.405,,,,,,,,,,,
2890.TW,Financial Services,Taiwan,SinoPac Financial Holdings Company Limited,TWD,214730539008,17.35,2023-09-08 13:30:25,13.981,,,,,,,,,,,
2891.TW,Financial Services,Taiwan,中信金,TWD,551269892096,28.15,2023-12-15 13:30:08,20.862,,,,,,,,,,,
2892.TW,Financial Services,Taiwan,第一金,TWD,372509736960,27.35,2023-12-15 13:30:30,17.768,,,,,,,,,,,
2897.TW,Financial Services,Taiwan,王道銀行,TWD,27300524032,10.05,2023-12-15 13:30:08,13.367,,,,,,,,,,,
2901.TW,Consumer Cyclical,Taiwan,欣欣,TWD,1913734400,26.2,2023-12-15 13:30:38,11.83,2023-09-30,30766000.0,999579000.0,6273000.0,3243000.0,454440000.0,57394000.0,385231000.0,440630000.0,,
2903.TW,Consumer Cyclical,Taiwan,遠百,TWD,35077378048,24.9,2023-12-15 13:30:14,22.765,2023-09-30,6085314000.0,120022899000.0,46954196000.0,32532025000.0,22842871000.0,42914767000.0,69895685000.0,16738046000.0,9174700000.0,
2904.TW,Energy,Taiwan,匯僑,TWD,1482737664,19.05,2023-12-15 13:30:27,15.273,2023-09-30,116494000.0,1989921000.0,676778000.0,447617000.0,187308000.0,277956000.0,1522799000.0,105615000.0,453000.0,
2905.TW,Financial Services,Taiwan,三商,TWD,14436169728,13.55,2023-12-15 13:30:39,16.09,2023-09-30,-12138019000.0,1572219888000.0,27229320000.0,19337445000.0,113471622000.0,20201225000.0,23838626000.0,19915291000.0,28296851000.0,
2906.TW,Consumer Cyclical,Taiwan,高林,TWD,3837187072,18.35,2023-12-15 13:30:06,15.66,2023-09-30,479049000.0,11371216000.0,3281567000.0,1918460000.0,4856405000.0,2795600000.0,4090390000.0,1236591000.0,3179351000.0,
2908.TW,Consumer Cyclical,Taiwan,特力,TWD,10382443520,20.95,2023-12-15 13:30:12,13.378,2023-09-30,686200000.0,37779691000.0,22095949000.0,17493042000.0,16837934000.0,13092811000.0,14625795000.0,2114739000.0,222283000.0,
2910.TW,Consumer Cyclical,Taiwan,統領,TWD,4990215680,28.45,2023-12-15 13:30:37,14.392,2023-09-30,264516000.0,5680700000.0,2682721000.0,1929000000.0,1154391000.0,946545000.0,2148116000.0,699577000.0,0.0,
2911.TW,Consumer Cyclical,Taiwan,麗嬰房,TWD,1310182912,6.73,2023-12-15 13:30:27,5.714,2023-09-30,-401121000.0,4038906000.0,2084487000.0,700189000.0,1968353000.0,2153007000.0,935202000.0,364217000.0,57913000.0,
2912.TW,Consumer Defensive,Taiwan,統一超,TWD,278098345984,267.5,2023-12-15 13:30:10,31.601,2023-09-30,17248335000.0,254195535000.0,114100117000.0,78546024000.0,93869497000.0,113234951000.0,123817054000.0,56840351000.0,9486805000.0,
2913.TW,Consumer Defensive,Taiwan,農林,TWD,17182500864,21.75,2023-12-15 13:30:36,16.24,2023-09-30,-1573249000.0,21641000000.0,5115853000.0,4786079000.0,1147889000.0,436395000.0,6318753000.0,102271000.0,,
2915.TW,Consumer Cyclical,Taiwan,潤泰全,TWD,67373760512,63.1,2023-12-15 13:30:32,81.103,2023-09-30,6000168000.0,109539728000.0,17721147000.0,15007641000.0,10625199000.0,3279880000.0,1494754000.0,9026311000.0,2393577000.0,
2916.TWO,Consumer Cyclical,Taiwan,滿心,TWD,2665797632,48.8,2023-12-15 13:30:01,18.591,2023-09-30,301725000.0,1468226000.0,66837000.0,309000.0,1063504000.0,379476000.0,200780000.0,123878000.0,,
2923.TW,Real Estate,China,鼎固-KY,TWD,48206311424,27.7,2023-12-15 13:30:40,28.169,2023-09-30,4091787000.0,112876246000.0,38835665000.0,36023002000.0,64639842000.0,17988793000.0,830701000.0,14679367000.0,1030442000.0,
2924.TWO,Consumer Cyclical,Taiwan,宏太-KY,TWD,852932608,26.0,2023-12-15 13:03:11,4.996,2023-09-30,-30364000.0,257124000.0,77557000.0,2940000.0,143234000.0,85311000.0,102403000.0,128668000.0,,
2926.TWO,Consumer Cyclical,Taiwan,誠品生活,TWD,3141957120,66.3,2023-12-15 13:30:01,11.056,2023-09-30,-22646000.0,16946799000.0,12811250000.0,10424026000.0,4227152000.0,5509890000.0,11250429000.0,1437661000.0,7232000.0,
2929.TW,Consumer Cyclical,Taiwan,淘帝-KY,TWD,1378685568,12.65,2023-12-15 13:30:17,25.681,2023-09-30,-74527000.0,3880396000.0,111698000.0,,3581983000.0,710455000.0,139366000.0,2684849000.0,,
2937.TWO,Consumer Cyclical,Taiwan,集雅社,TWD,1284500864,32.45,2023-12-15 13:30:40,22.648,2023-09-30,159634000.0,2538635000.0,591277000.0,29145000.0,1955914000.0,1595992000.0,469479000.0,214278000.0,,
2939.TW,Industrials,Taiwan,凱羿-KY,TWD,1320920960,29.0,2023-12-15 13:30:35,19.94,2023-09-30,-18116000.0,1020131000.0,17873000.0,11479000.0,935519000.0,89356000.0,19189000.0,788545000.0,0.0,
2945.TW,Consumer Defensive,Taiwan,三商家購,TWD,3216375040,47.65,2023-12-15 13:30:28,26.861,2023-09-30,125380000.0,5923892000.0,1760072000.0,1296601000.0,2880949000.0,2663448000.0,2868325000.0,1077902000.0,47808000.0,
2947.TWO,Consumer Cyclical,Taiwan,振宇五金,TWD,1580057984,82.0,2023-12-15 12:26:35,37.531,2023-09-30,73725000.0,2876173000.0,1672154000.0,1423094000.0,766804000.0,729699000.0,2035074000.0,234785000.0,,
3002.TW,Industrials,Taiwan,歐格,TWD,1390000000,13.9,2023-12-15 13:30:09,12.202,2023-09-30,16869000.0,1882947000.0,26338000.0,159000.0,1606076000.0,135595000.0,262727000.0,1195187000.0,138916000.0,
3003.TW,Industrials,Taiwan,健和興,TWD,11300553728,72.6,2023-12-15 13:30:28,39.735,2023-09-30,812229000.0,7722999000.0,672916000.0,506181000.0,5681153000.0,737679000.0,1563659000.0,3205213000.0,47484000.0,
3004.TW,Industrials,Taiwan,豐達科,TWD,5022197248,94.2,2023-12-15 13:30:15,41.409,2023-09-30,364372000.0,4972820000.0,1493340000.0,1436873000.0,1981042000.0,1289501000.0,2921267000.0,114214000.0,0.0,
3005.TW,Technology,Taiwan,神基,TWD,66099068928,108.5,2023-12-15 13:30:04,34.891,2023-09-30,5034055000.0,40593183000.0,2592896000.0,1670062000.0,25792300000.0,13337727000.0,9589804000.0,10798402000.0,2156073000.0,
3006.TW,Technology,Taiwan,晶豪科,TWD,26210844672,96.2,2023-12-15 13:30:06,38.144,2023-09-30,-1690068000.0,19571189000.0,4597609000.0,709295000.0,15844793000.0,8473150000.0,2094986000.0,5111276000.0,-117180000.0,
3008.TW,Technology,Taiwan,大立光,TWD,356359569408,2670.0,2023-12-15 13:30:18,1200.916,2023-09-30,21147421000.0,190075860000.0,92740000.0,37434000.0,128689908000.0,29043880000.0,40474127000.0,111092391000.0,,
3010.TW,Technology,Taiwan,華立,TWD,23720009728,100.5,2023-12-15 13:30:39,76.592,2023-09-30,3337131000.0,50947685000.0,18863709000.0,5247466000.0,35144415000.0,24109892000.0,7097425000.0,7821972000.0,1822670000.0,
3011.TW,Technology,Taiwan,今皓,TWD,4249506304,37.7,2023-12-15 13:30:36,8.823,2023-09-30,-54637000.0,1657282000.0,149151000.0,46223000.0,1072747000.0,569301000.0,289605000.0,324454000.0,,
3013.TW,Technology,Taiwan,晟銘電,TWD,9365693440,47.8,2023-12-15 13:30:17,15.44,2023-09-30,278968000.0,6347752000.0,1085716000.0,1023900000.0,3567957000.0,2125656000.0,2515529000.0,618775000.0,0.0,
3014.TW,Technology,Taiwan,聯陽,TWD,24967399424,155.0,2023-12-15 13:30:37,37.463,2023-09-30,1786022000.0,7797325000.0,85173000.0,77940000.0,5078595000.0,1573531000.0,713950000.0,2979376000.0,0.0,
3015.TW,Industrials,Taiwan,全漢,TWD,9868707840,52.7,2023-12-15 13:30:34,73.529,2023-09-30,897394000.0,20549829000.0,677371000.0,372423000.0,11489669000.0,5883917000.0,1956471000.0,4594749000.0,396691000.0,
3016.TW,Technology,Taiwan,嘉晶,TWD,18610765824,64.5,2023-12-15 13:30:20,16.793,2023-09-30,289005000.0,7007729000.0,1211178000.0,717009000.0,4545809000.0,1282568000.0,2203214000.0,2435551000.0,,
3017.TW,Technology,Taiwan,奇鋐,TWD,114226380800,298.0,2023-12-15 13:30:11,53.601,2023-09-30,7657182000.0,66152598000.0,17039525000.0,6306267000.0,49708855000.0,34519134000.0,13001816000.0,23974664000.0,2102542000.0,
3018.TW,Industrials,Taiwan,"Lung Ming Green Energy Technology Engineering Co., Ltd.",TWD,781471040,10.0,2023-09-08 12:00:16,1.002,2023-09-30,-98692000.0,987027000.0,342191000.0,227975000.0,668173000.0,678497000.0,145049000.0,78498000.0,,
3019.TW,Technology,Taiwan,亞光,TWD,19658778624,70.4,2023-12-15 13:30:12,46.274,2023-09-30,1203454000.0,21524898000.0,40740000.0,18019000.0,17799135000.0,5977687000.0,2986538000.0,9987161000.0,2309711000.0,
3021.TW,Technology,Taiwan,鴻名,TWD,2004100992,20.9,2023-12-15 13:30:22,15.435,2023-09-30,216787000.0,3033001000.0,779968000.0,25586000.0,2450796000.0,1414430000.0,475621000.0,836519000.0,180000.0,
3022.TW,Technology,Taiwan,威強電,TWD,14869551104,84.2,2023-12-15 13:30:23,56.583,2023-09-30,2009382000.0,14274820000.0,193073000.0,5260000.0,10038866000.0,3215975000.0,1301025000.0,6780372000.0,2276000.0,
3023.TW,Technology,Taiwan,信邦,TWD,72103346176,301.0,2023-12-15 13:30:39,56.007,2023-09-30,4102632000.0,31415625000.0,4456529000.0,1003771000.0,25861617000.0,16322081000.0,3356840000.0,5243922000.0,82160000.0,
3024.TW,Technology,Taiwan,憶聲,TWD,4836407808,17.45,2023-12-15 13:30:19,10.303,2023-09-30,146350000.0,5056753000.0,1206956000.0,133607000.0,2795635000.0,1982106000.0,167974000.0,1200172000.0,,
3025.TW,Technology,Taiwan,星通,TWD,2292154624,50.5,2023-12-15 13:30:12,13.189,2023-09-30,132585000.0,1202364000.0,123335000.0,50899000.0,913751000.0,376953000.0,203491000.0,472474000.0,,
3026.TW,Technology,Taiwan,禾伸堂,TWD,16489465856,99.4,2023-12-15 13:30:02,57.728,2023-09-30,1161033000.0,15795468000.0,3506764000.0,1721491000.0,10159812000.0,3879581000.0,4921002000.0,3347162000.0,267771000.0,
3027.TW,Industrials,Taiwan,盛達,TWD,4739895296,41.65,2023-12-15 13:30:13,19.406,2023-09-30,184555000.0,3442268000.0,217638000.0,103491000.0,2163150000.0,895454000.0,656318000.0,947617000.0,184021000.0,
3028.TW,Technology,Taiwan,增你強,TWD,7931700224,35.0,2023-12-15 13:30:10,24.971,2023-09-30,1185448000.0,22069381000.0,11021813000.0,45245000.0,20760133000.0,16071031000.0,489777000.0,1853202000.0,,
3029.TW,Technology,Taiwan,零壹,TWD,10151229440,65.8,2023-12-15 13:30:08,25.747,2023-09-30,831863000.0,7627084000.0,19664000.0,8065000.0,6322945000.0,3589484000.0,582208000.0,1711829000.0,44395000.0,
3030.TW,Technology,Taiwan,德律,TWD,14669012992,62.1,2023-12-15 13:30:38,28.162,2023-09-30,1307125000.0,8246860000.0,67961000.0,27971000.0,4485160000.0,1019525000.0,3652232000.0,899350000.0,,
3031.TW,Technology,Taiwan,佰鴻,TWD,3204255744,18.5,2023-12-15 13:30:09,16.496,2023-09-30,216011000.0,3638241000.0,101947000.0,25290000.0,1882228000.0,443918000.0,472936000.0,870913000.0,98718000.0,
3032.TW,Technology,Taiwan,偉訓,TWD,7702819328,68.6,2023-12-15 13:30:40,26.102,2023-09-30,895405000.0,8131331000.0,1369733000.0,27065000.0,6171689000.0,3948418000.0,1352392000.0,1992453000.0,1211424000.0,
3033.TW,Technology,Taiwan,威健,TWD,12435490816,29.05,2023-12-15 13:30:17,20.635,2023-09-30,2002911000.0,38765080000.0,17945138000.0,1943822000.0,38023421000.0,27020225000.0,451278000.0,2309128000.0,,
3034.TW,Technology,Taiwan,聯詠,TWD,313383682048,515.0,2023-12-15 13:30:18,90.74,2023-09-30,26890643000.0,100929139000.0,367948000.0,328926000.0,77399146000.0,25959044000.0,7339176000.0,46865391000.0,0.0,
3035.TW,Technology,Taiwan,智原,TWD,89726550016,361.0,2023-12-15 13:30:01,36.175,2023-09-30,2232162000.0,13470499000.0,461104000.0,201252000.0,9118659000.0,3769578000.0,863731000.0,5565403000.0,338895000.0,
3036.TW,Technology,Taiwan,文曄,TWD,101057822720,112.0,2023-12-15 13:30:24,67.758,2023-09-30,9721313000.0,229014914000.0,31119758000.0,5472425000.0,207495342000.0,158912388000.0,2321120000.0,6760988000.0,950559000.0,1350000000.0
3037.TW,Technology,Taiwan,欣興,TWD,277340684288,182.0,2023-12-15 13:30:09,58.482,2023-09-30,22001030000.0,215549125000.0,30862914000.0,24507629000.0,87743026000.0,45331406000.0,111606779000.0,51437941000.0,5799564000.0,
3038.TW,Technology,Taiwan,全台,TWD,4644187648,31.25,2023-12-15 13:30:18,16.971,2023-09-30,524105000.0,4202380000.0,457550000.0,449639000.0,3411203000.0,1084398000.0,545348000.0,1786084000.0,56204000.0,
3040.TW,Technology,Taiwan,遠見,TWD,1902600064,30.2,2023-12-15 13:30:31,22.394,2023-09-30,76047000.0,1603747000.0,,,362625000.0,57093000.0,113570000.0,301441000.0,0.0,
3041.TW,Technology,Taiwan,揚智,TWD,6116320256,31.75,2023-12-15 13:30:04,13.549,2023-09-30,-616942000.0,3249438000.0,147980000.0,10498000.0,1703957000.0,602757000.0,357646000.0,962287000.0,596000.0,
3042.TW,Technology,Taiwan,晶技,TWD,31285456896,101.0,2023-12-15 13:30:34,35.124,2023-09-30,2109259000.0,18596390000.0,4276558000.0,2016028000.0,10288864000.0,4534220000.0,6472354000.0,4250918000.0,,
3043.TW,Industrials,Taiwan,科風,TWD,1553193600,39.85,2023-12-15 13:30:20,12.521,2023-09-30,106817000.0,1468564000.0,173339000.0,3664000.0,983322000.0,1020918000.0,295029000.0,174136000.0,-31669000.0,
3044.TW,Technology,Taiwan,健鼎,TWD,108274835456,206.0,2023-12-15 13:30:14,82.149,2023-09-30,7986323000.0,79047400000.0,9574586000.0,138247000.0,52727151000.0,31460088000.0,20488866000.0,24690714000.0,7928000.0,
3045.TW,Communication Services,Taiwan,台灣大,TWD,277535227904,98.4,2023-12-15 13:30:02,21.516,2023-09-30,17324153000.0,187558939000.0,82530986000.0,51703814000.0,37951481000.0,60563307000.0,55255492000.0,11910749000.0,7901866000.0,
3046.TW,Technology,Taiwan,建碁,TWD,4997137408,63.7,2023-12-15 13:30:36,11.441,2023-09-30,261745000.0,3150627000.0,4495000.0,102000.0,2752971000.0,1710335000.0,10808000.0,942149000.0,4614000.0,
3047.TW,Technology,Taiwan,訊舟,TWD,3406131712,16.15,2023-12-15 13:30:39,12.056,2023-09-30,-41649000.0,6954497000.0,2125662000.0,1755684000.0,4025009000.0,1989148000.0,2629532000.0,1447679000.0,616353000.0,
3048.TW,Technology,Taiwan,益登,TWD,6799716864,25.2,2023-12-15 13:30:35,19.429,2023-09-30,1705680000.0,31215829000.0,7826395000.0,905328000.0,29228565000.0,24875421000.0,800615000.0,2239351000.0,0.0,
3049.TW,Technology,Taiwan,精金,TWD,7647340032,9.58,2023-12-15 13:30:21,11.477,2023-09-30,-637776000.0,14485965000.0,4242752000.0,3887561000.0,3133794000.0,806694000.0,10284552000.0,2716653000.0,564479000.0,
3050.TW,Technology,Taiwan,鈺德,TWD,2525523200,17.3,2023-12-15 13:30:01,16.413,2023-09-30,194699000.0,4999718000.0,1902713000.0,1413624000.0,1505127000.0,732473000.0,2710653000.0,1223251000.0,330191000.0,
3051.TW,Technology,Taiwan,Optimax Technology Corporation,TWD,5065200128,30.15,2023-09-08 13:30:12,14.135,2023-09-30,176597000.0,4112395000.0,1432381000.0,1268129000.0,1443813000.0,421553000.0,1587657000.0,268170000.0,0.0,
3052.TW,Industrials,Taiwan,夆典,TWD,2419818496,12.1,2023-12-15 13:30:33,16.294,2023-09-30,298812000.0,9486561000.0,4028573000.0,529087000.0,8894943000.0,5622871000.0,126701000.0,192597000.0,88329000.0,
3054.TW,Healthcare,Taiwan,立萬利,TWD,1633182720,20.25,2023-12-15 13:30:01,9.787,2023-09-30,-20609000.0,804733000.0,2265000.0,480000.0,402864000.0,30549000.0,1131000.0,361953000.0,,
3055.TW,Technology,Taiwan,蔚華科,TWD,4558532608,39.8,2023-12-15 13:30:09,22.079,2023-09-30,353059000.0,3382939000.0,289701000.0,86010000.0,2696935000.0,624157000.0,599481000.0,2141776000.0,0.0,
3056.TW,Real Estate,Taiwan,富華新,TWD,9994459136,29.2,2023-12-15 13:30:16,19.842,2023-09-30,1475554000.0,21760454000.0,11373678000.0,2272424000.0,20629814000.0,12533635000.0,626902000.0,5321271000.0,,
3057.TW,Technology,Taiwan,喬鼎,TWD,1195559040,12.9,2023-12-15 13:30:20,8.864,2023-09-30,-73448000.0,1306211000.0,290735000.0,27289000.0,977092000.0,379019000.0,141449000.0,413339000.0,19500000.0,
3058.TW,Technology,Taiwan,立德,TWD,3357493248,20.4,2023-12-15 13:30:06,9.562,2023-09-30,94946000.0,4371052000.0,1593561000.0,915383000.0,2709514000.0,1870266000.0,1347005000.0,491115000.0,11608000.0,
3059.TW,Technology,Taiwan,華晶科,TWD,10147209216,36.95,2023-12-15 13:30:38,32.549,2023-09-30,695968000.0,16603889000.0,3284899000.0,1018637000.0,10921996000.0,5648388000.0,2806058000.0,6562473000.0,299850000.0,
3060.TW,Technology,Taiwan,銘異,TWD,2820041728,20.5,2023-12-15 13:30:33,19.148,2023-09-30,-264846000.0,4188602000.0,688575000.0,60097000.0,2328056000.0,1241238000.0,801060000.0,609730000.0,7752000.0,
